,Unnamed: 0,the_geom,objectid_1,tbbl,address,material,record_typ,city_owned,shape_leng,shape_area
4303,30150,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94141838599174, 40.799339434970776], [-73.94159759754257, 40.79909284128065], [-73.9416495704274, 40.79911477585352], [-73.94147035900852, 40.7993613714245], [-73.94141838599174, 40.799339434970776]]]]}",29825,1016440058,138 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,238.18777944,1689.35050855
4304,30152,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94201930210134, 40.79959306459595], [-73.94219851922912, 40.799346458278706], [-73.9422224719938, 40.79935656758745], [-73.94226133706093, 40.799372970748365], [-73.94208211890961, 40.7996195771617], [-73.94201930210134, 40.79959306459595]]]]}",29827,1016440065,118 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,245.065542372,2041.92485261
4306,30161,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94105301400629, 40.798796497845565], [-73.94119850409388, 40.79859630735761], [-73.94125479998782, 40.798620068727715], [-73.94110931120487, 40.79882025658511], [-73.94105301400629, 40.798796497845565]]]]}",29836,1016440122,151 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,202.299214268,1485.54352269
4307,30165,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9405999268224, 40.79899400234374], [-73.94077967079663, 40.79874669158646], [-73.9408031149669, 40.798756587511626], [-73.9408341922451, 40.798769703934646], [-73.94065445078209, 40.799017013876764], [-73.9405999268224, 40.79899400234374]]]]}",29840,1016440147,166 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,240.402030332,1777.41082995
4308,30167,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94189300173491, 40.79953975626848], [-73.94207221681451, 40.799293152845735], [-73.94219851922912, 40.799346458278706], [-73.94201930210134, 40.79959306459595], [-73.94189300173491, 40.79953975626848]]]]}",29842,1016440164,120 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,285.275562929,4105.50572406
4310,30174,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94127481324804, 40.80010264862681], [-73.94146141426786, 40.79984568158641], [-73.94163645929423, 40.79960463911905], [-73.94203086302709, 40.799771104546366], [-73.941855693321, 40.80001221688135], [-73.94193411226566, 40.800045339855885], [-73.9420193436932, 40.80008134059765], [-73.94192622639054, 40.80020938525186], [-73.94183227167804, 40.80033793458602], [-73.94166901054456, 40.800269026924], [-73.94127481324804, 40.80010264862681]]]]}",29849,1016450007,125 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,767.750417025,31416.6934348
4311,30177,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94063269780581, 40.79944657874908], [-73.94078041632982, 40.799243323754986], [-73.94083412085511, 40.79926599079021], [-73.94071884087064, 40.799424612174576], [-73.94068639176884, 40.79946925845386], [-73.94063269780581, 40.79944657874908]]]]}",29852,1016450022,147 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,203.214551841,1438.89792809
4312,30180,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94019602688066, 40.7993192034022], [-73.94016198459668, 40.799304823669445], [-73.9403413668069, 40.79905800689244], [-73.94040161319522, 40.79908343574555], [-73.94022222638452, 40.79933026972234], [-73.94019602688066, 40.7993192034022]]]]}",29855,1016450027,171 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,243.62422836,1960.24695512
4313,30181,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94010494701278, 40.799280730899554], [-73.94028431869361, 40.79903392681189], [-73.9403413668069, 40.79905800689244], [-73.94016198459668, 40.799304823669445], [-73.94010494701278, 40.799280730899554]]]]}",29856,1016450028,173 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,241.585036431,1855.99112202
4314,30183,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93992698082698, 40.79920555464323], [-73.93992476575721, 40.79920461967084], [-73.94010410468128, 40.79895786086825], [-73.94016496684253, 40.79898354950942], [-73.93998561621234, 40.79923032280745], [-73.93992698082698, 40.79920555464323]]]]}",29858,1016450030,179 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,243.963663998,1979.69915274
4315,30185,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93985817105792, 40.79908000354032], [-73.93998401040652, 40.798907169618104], [-73.9400408439034, 40.79893115968628], [-73.93988273202436, 40.79914831833913], [-73.93985817105792, 40.79908000354032]]]]}",29860,1016450032,183 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,206.189039258,1461.48291139
4316,30193,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93974443951478, 40.79945670502414], [-73.93992698082698, 40.79920555464323], [-73.93998561621234, 40.79923032280745], [-73.94004476454262, 40.79925530822895], [-73.940089512569, 40.799274210466564], [-73.93990677272772, 40.79952522412247], [-73.93974443951478, 40.79945670502414]]]]}",29868,1016450044,166 EAST 118 STREET,Potential Lead,HISTORICAL DATA,No,311.944940555,5377.58964177
4321,30209,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93864808460583, 40.79784546255], [-73.93858473660504, 40.79781875241235], [-73.93876537198746, 40.79757191618414], [-73.9388299837204, 40.79759911496512], [-73.93864933663842, 40.79784596839676], [-73.93864808460583, 40.79784546255]]]]}",29884,1016660012,227 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,246.713450807,2104.56549354
4323,30224,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93799147526954, 40.79789148783152], [-73.93817188644718, 40.797644949579244], [-73.93822659092937, 40.79766797947295], [-73.93825390291218, 40.797679477278926], [-73.93807344804674, 40.79792607416721], [-73.93799147526954, 40.79789148783152]]]]}",29899,1016660030,242 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,257.498779788,2668.38660666
4324,30227,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93846744803709, 40.79809230848922], [-73.93864808460583, 40.79784546255], [-73.93864933663842, 40.79784596839676], [-73.93871087365171, 40.79787185357857], [-73.93877366152527, 40.797898285094696], [-73.93883895703307, 40.79792577329261], [-73.93888495945329, 40.79794513952479], [-73.9387041775572, 40.79819218656519], [-73.93846744803709, 40.79809230848922]]]]}",29902,1016660036,220 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,355.830386494,7718.16609436
4325,30229,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93878329168456, 40.79822556510484], [-73.93896411371908, 40.79797846033107], [-73.939024839573, 40.798004026138294], [-73.93884398803137, 40.798251173314064], [-73.93878329168456, 40.79822556510484]]]]}",29904,1016660040,216 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,244.48585349,1980.20090602
4326,30240,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93795313167396, 40.79755285679269], [-73.93798814889465, 40.7975050041698], [-73.93813376867767, 40.797306020643326], [-73.938196949036, 40.797332619279494], [-73.93801631219517, 40.7975794546263], [-73.93795313167396, 40.79755285679269]]]]}",29915,1016660119,247 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,245.801194357,2057.86311131
4327,30251,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93850297484919, 40.79860611471216], [-73.93868719988328, 40.798355069814704], [-73.93877062211716, 40.79839040473773], [-73.93858639729989, 40.79864144976708], [-73.93850297484919, 40.79860611471216]]]]}",29926,1016670008,213 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,262.3362381,2769.22285391
4328,30257,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93755881295753, 40.798206188720556], [-73.93760137667495, 40.798148188074364], [-73.93774304044626, 40.797955144415695], [-73.93781959281961, 40.79798757040659], [-73.9376353667149, 40.79823861483325], [-73.93755881295753, 40.798206188720556]]]]}",29932,1016670020,245 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,257.982347943,2541.22324301
4341,30341,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93753031663324, 40.79851970653933], [-73.93771259097208, 40.798271323113475], [-73.93779461487584, 40.798306069961725], [-73.93761233956407, 40.798554452614816], [-73.93753031663324, 40.79851970653933]]]]}",29940,1016670031,236 EAST 118 STREET,Potential Lead,HISTORICAL DATA,No,259.230933529,2694.00329124
4342,30344,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93793011157274, 40.79868905524666], [-73.93811238606844, 40.79844067119598], [-73.93819348884983, 40.798475024646855], [-73.93801121574764, 40.798723408825126], [-73.93793011157274, 40.79868905524666]]]]}",29943,1016670036,224 EAST 118 STREET,Potential Lead,HISTORICAL DATA,No,258.6467594,2663.72737492
4345,30352,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94233473051993, 40.79384620771362], [-73.94251688423658, 40.793599015029194], [-73.94252775392249, 40.793603605796974], [-73.94256423732412, 40.79361901353247], [-73.94258632020092, 40.7936283402097], [-73.94261028162181, 40.79363846025834], [-73.94257290818561, 40.793689179430125], [-73.94253804840507, 40.793736486046235], [-73.94250393830163, 40.79378277365903], [-73.94246834530406, 40.793831075840885], [-73.94242816136061, 40.79388560717994], [-73.94238210033649, 40.79386618378675], [-73.94233473051993, 40.79384620771362]]]]}",29977,1016590144,204 EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,265.596866885,3053.61915855
4347,30359,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94183537315321, 40.794133068690094], [-73.94201561360074, 40.79388445665374], [-73.94209218843385, 40.793916676327406], [-73.94191313137651, 40.79416587800566], [-73.94183537315321, 40.794133068690094]]]]}",29984,1016600007,211 EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,255.726136616,2526.90246772
4348,30363,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94093536446468, 40.79375437569288], [-73.94086666572078, 40.79372546862896], [-73.94104566857618, 40.793476336968055], [-73.94116447007275, 40.79352632591099], [-73.94098546634287, 40.79377545775384], [-73.94093536446468, 40.79375437569288]]]]}",29988,1016600019,245 EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,282.037232193,3888.49423444
4357,30419,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94010454017096, 40.79537236363592], [-73.94027444723451, 40.795141083621864], [-73.94026430872759, 40.795117797739785], [-73.94045831738188, 40.79519974457291], [-73.94049887046818, 40.795144543248654], [-73.9407518077732, 40.795251380097014], [-73.9407111778413, 40.795306549051766], [-73.94062983708874, 40.795272191828204], [-73.94044951231983, 40.79551765435689], [-73.94010454017096, 40.79537236363592]]]]}",30044,1016620035,228 EAST 113 STREET,Potential Lead,HISTORICAL DATA,No,530.48815996,13057.6670766
4361,30426,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9396647437904, 40.7973264999972], [-73.93964413712715, 40.7973178318043], [-73.93982518883647, 40.797068621299516], [-73.93988382121123, 40.797093285065415], [-73.93970276965352, 40.79734249656178], [-73.9396647437904, 40.7973264999972]]]]}",30051,1016650006,209 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,244.540770049,1924.44175829
4362,30431,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93929197568991, 40.79716968845223], [-73.93926079637167, 40.797156572456274], [-73.9394418490775, 40.7969073625473], [-73.93949347492725, 40.79692907909734], [-73.93931242353969, 40.79717828998765], [-73.93929197568991, 40.79716968845223]]]]}",30056,1016650011,223 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,240.106377686,1694.49282709
4363,30437,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93892607224731, 40.797015762734766], [-73.93892299851059, 40.79701446978933], [-73.93910405091046, 40.7967652595043], [-73.93916589624986, 40.79679127608393], [-73.9389848428259, 40.79704048646452], [-73.93892607224731, 40.797015762734766]]]]}",30062,1016650017,235 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,246.574608685,2029.90704852
4364,30448,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93849546216596, 40.79716067903154], [-73.93867690215443, 40.796910942836504], [-73.93879871541407, 40.79696218658508], [-73.93880616225482, 40.7969653197756], [-73.93862472378807, 40.79721505617267], [-73.93849546216596, 40.79716067903154]]]]}",30073,1016650033,238 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,289.68334126,4251.64855983
4365,30449,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93862472378807, 40.79721505617267], [-73.93880616225482, 40.7969653197756], [-73.93892299851059, 40.79701446978933], [-73.93892607224731, 40.797015762734766], [-73.93874463409297, 40.79726549931854], [-73.93862472378807, 40.79721505617267]]]]}",30074,1016650034,234 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,283.764614199,3944.06951503
4366,30451,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93886983450766, 40.79731816847882], [-73.93905127352072, 40.79706843170066], [-73.93910672644418, 40.79709175963997], [-73.93915915422535, 40.79711381445018], [-73.93917328398095, 40.797119758902475], [-73.93899184765539, 40.797369495871955], [-73.93886983450766, 40.79731816847882]]]]}",30076,1016650038,228 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,285.094778515,4013.19612057
4367,30457,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93928503816925, 40.79749283183916], [-73.93937005826713, 40.797375804419474], [-73.93936892115252, 40.79737532655647], [-73.93939718104448, 40.79733620029542], [-73.93939196808931, 40.79733400663864], [-73.93938551061764, 40.79730744120155], [-73.93944026802514, 40.797232071137714], [-73.93947361385166, 40.79724609772732], [-73.93953265016334, 40.79727093297813], [-73.9395901016663, 40.79729510099826], [-73.93963855341839, 40.79731548217813], [-73.93958568971071, 40.79738824457987], [-73.93955267203059, 40.797401610497104], [-73.93954635156103, 40.797398951608685], [-73.93951783943444, 40.797437969713535], [-73.93951670113182, 40.79743749275196], [-73.93943168002849, 40.79755451937748], [-73.93928503816925, 40.79749283183916]]]]}",30082,1016650045,216 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,325.305894004,5424.26729465
4368,30458,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93948330756027, 40.79757623773144], [-73.9396647437904, 40.7973264999972], [-73.93970276965352, 40.79734249656178], [-73.93972536628601, 40.79735200144853], [-73.93954393021299, 40.79760174017765], [-73.93948330756027, 40.79757623773144]]]]}",30083,1016650046,208 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,246.239501968,1993.976368
4369,30459,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93954393021299, 40.79760174017765], [-73.93972536628601, 40.79735200144853], [-73.93976006374216, 40.797366597777504], [-73.93979241472468, 40.7973802068232], [-73.93961097764227, 40.797629944755705], [-73.93954393021299, 40.79760174017765]]]]}",30084,1016650047,206 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,250.306475489,2205.32139164
4371,30466,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93947361385166, 40.79724609772732], [-73.93965466481835, 40.796996888387405], [-73.93971370216323, 40.79702172174617], [-73.93953265016334, 40.79727093297813], [-73.93947361385166, 40.79724609772732]]]]}",30091,1016650108,215 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,244.796275097,1937.71164164
4372,30467,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9393545534935, 40.7971960132854], [-73.93931242353969, 40.79717828998765], [-73.93949347492725, 40.79692907909734], [-73.93954567765552, 40.79695103906161], [-73.9393646252188, 40.79720025003252], [-73.9393545534935, 40.7971960132854]]]]}",30092,1016650110,221 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,240.471310534,1713.40512946
4373,30483,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93871087365171, 40.79787185357857], [-73.93889150989561, 40.79762501715535], [-73.93895429642298, 40.79765144857348], [-73.93877366152527, 40.797898285094696], [-73.93871087365171, 40.79787185357857]]]]}",30108,1016660010,223 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,245.551554054,2045.00043592
4393,30562,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93970150759525, 40.793236217483], [-73.93988186284103, 40.792989956410125], [-73.93996165726357, 40.793023503820045], [-73.939781189519, 40.79326991984373], [-73.93970150759525, 40.793236217483]]]]}",30288,1016820006,307 EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,255.931034657,2593.56205949
4396,30587,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93803513125818, 40.793681889076005], [-73.93821835068312, 40.79343172758967], [-73.9383763767721, 40.79349813763649], [-73.93819315775926, 40.79374829847084], [-73.93803513125818, 40.793681889076005]]]]}",30313,1016830034,336 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,308.621049153,5215.51444649
4397,30591,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93882406708546, 40.794013431661426], [-73.93900728445723, 40.79376326983455], [-73.93913424334612, 40.79381662224969], [-73.9389510263046, 40.79406678427629], [-73.93882406708546, 40.794013431661426]]]]}",30317,1016830044,314 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,288.960381306,4190.12194119
4398,30592,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9389510263046, 40.79406678427629], [-73.93913424334612, 40.79381662224969], [-73.9391371831003, 40.79381785748747], [-73.9392244459894, 40.79385452867942], [-73.93926825098995, 40.79387293638207], [-73.93908503429678, 40.7941230986194], [-73.9389510263046, 40.79406678427629]]]]}",30318,1016830045,310 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,293.4206559,4422.74460641
4401,30600,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93922030630803, 40.79417994566832], [-73.93940352264997, 40.79392978231765], [-73.9394777973231, 40.79396099395906], [-73.93943193617294, 40.79402361316763], [-73.93938907881063, 40.79408213035739], [-73.93934445488922, 40.79414304283221], [-73.93929457999019, 40.794211156525485], [-73.93922030630803, 40.79417994566832]]]]}",30326,1016830149,304 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,255.621196792,2451.23653396
4402,30615,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93643262217918, 40.795965011649265], [-73.93637895131558, 40.79594247133944], [-73.93632963332844, 40.7959217587224], [-73.93629624735048, 40.79590773660043], [-73.93647844358762, 40.795659061419], [-73.93664281478436, 40.795728097769], [-73.93646062134408, 40.79597677140782], [-73.93643262217918, 40.795965011649265]]]]}",30341,1016870019,337 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,311.395803123,5392.24225518
4403,30616,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93627535373115, 40.79589896138533], [-73.93621999514129, 40.79587571137452], [-73.93640219157628, 40.7956270354119], [-73.93647844358762, 40.795659061419], [-73.93629624735048, 40.79590773660043], [-73.93627535373115, 40.79589896138533]]]]}",30342,1016870021,339 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,255.642907562,2501.4679749
4404,30617,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93632428260544, 40.79559431415333], [-73.93640219157628, 40.7956270354119], [-73.93621999514129, 40.79587571137452], [-73.93614208596811, 40.79584299089453], [-73.93632428260544, 40.79559431415333]]]]}",30343,1016870022,341 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,256.691632451,2555.821152
4406,30628,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9362507357819, 40.79621327178777], [-73.93643262217918, 40.795965011649265], [-73.93646062134408, 40.79597677140782], [-73.93648318390072, 40.79598624719743], [-73.93630129881878, 40.79623450741546], [-73.9362507357819, 40.79621327178777]]]]}",30354,1016870034,342 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,239.040255019,1655.90964075
4407,30629,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93630129881878, 40.79623450741546], [-73.93648318390072, 40.79598624719743], [-73.93653716871312, 40.79600892000493], [-73.93635528258595, 40.79625718030661], [-73.93630129881878, 40.79623450741546]]]]}",30355,1016870035,340 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,241.205322304,1767.97890235
4408,30637,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93696591396261, 40.79651363243772], [-73.93714779614334, 40.79626537118123], [-73.93724752405431, 40.79630725373944], [-73.93728130367383, 40.79632144059046], [-73.93709942065277, 40.796569702054875], [-73.93696591396261, 40.79651363243772]]]]}",30363,1016870044,312 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,291.518050005,4372.28410424
4409,30639,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93719435782798, 40.7966095730273], [-73.93737624060293, 40.796361312315156], [-73.9374669029187, 40.79639938784656], [-73.93728502037762, 40.79664764870022], [-73.93719435782798, 40.7966095730273]]]]}",30365,1016870046,308 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,264.409996334,2969.12913696
4410,30654,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93651346872747, 40.79632361547623], [-73.93669535444644, 40.796075354927524], [-73.93674430547996, 40.796095914101016], [-73.93656241988825, 40.79634417382569], [-73.93651346872747, 40.79632361547623]]]]}",30380,1016870137,332 EAST 116 STREET,Potential Lead,OBSERVATION,No,238.02059357,1603.1362156
4411,30659,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93651029719261, 40.79694304058252], [-73.9366922883402, 40.796695358240854], [-73.93674615874727, 40.796718149750745], [-73.93656416773776, 40.79696583217655], [-73.93651029719261, 40.79694304058252]]]]}",30385,1016880011,321 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,240.852051939,1764.39009332
4412,30662,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93624718119088, 40.796831722346184], [-73.936429173013, 40.7965840404157], [-73.93648085791918, 40.79660590693182], [-73.93629886741428, 40.79685358894373], [-73.93624718119088, 40.796831722346184]]]]}",30388,1016880014,331 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,239.466952091,1692.81869854
4413,30664,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93608927529442, 40.796764915065914], [-73.93627126752158, 40.79651723338212], [-73.9363239318668, 40.796539514740374], [-73.93614193977467, 40.79678719650647], [-73.93608927529442, 40.796764915065914]]]]}",30390,1016880016,337 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,240.087771295,1724.89407485
4414,30667,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9359285258429, 40.79669690382054], [-73.93589878422141, 40.79668432080889], [-73.93608077575102, 40.79643664032249], [-73.93614064261476, 40.79646196854794], [-73.93595865005356, 40.79670964912712], [-73.9359285258429, 40.79669690382054]]]]}",30393,1016880019,343 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,244.651531068,1960.76740656
4415,30668,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93585174723636, 40.79666442060894], [-73.93583737864653, 40.79665834144134], [-73.93601937151865, 40.79641066105167], [-73.93608077575102, 40.79643664032249], [-73.93589878422141, 40.79668432080889], [-73.93585174723636, 40.79666442060894]]]]}",30394,1016880020,345 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,245.626702667,2011.16257908
4417,30677,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93574313252964, 40.79694921163046], [-73.9359285258429, 40.79669690382054], [-73.93595865005356, 40.79670964912712], [-73.93601103491496, 40.79673181250688], [-73.93582572131344, 40.7969840115319], [-73.93574313252964, 40.79694921163046]]]]}",30403,1016880036,334 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,262.818974054,2752.26977759
4418,30678,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93582572131344, 40.7969840115319], [-73.93601103491496, 40.79673181250688], [-73.9360311043182, 40.796740303653785], [-73.93608927529442, 40.796764915065914], [-73.93590403664643, 40.79701701250049], [-73.93582572131344, 40.7969840115319]]]]}",30404,1016880037,332 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,260.025765414,2608.79358774
4419,30680,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93598525162223, 40.79705123340228], [-73.93617041175025, 40.79679924205425], [-73.93619542275023, 40.79680982416793], [-73.93624718119088, 40.796831722346184], [-73.93606209601134, 40.7970836130018], [-73.93598525162223, 40.79705123340228]]]]}",30406,1016880039,328 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,258.920324065,2557.64626686
4420,30681,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93606209601134, 40.7970836130018], [-73.93624718119088, 40.796831722346184], [-73.93629886741428, 40.79685358894373], [-73.93635212426392, 40.79687612185471], [-73.93636699752822, 40.79688241375443], [-73.93618202656585, 40.79713414797649], [-73.93606209601134, 40.7970836130018]]]]}",30407,1016880040,326 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,286.094685109,3989.69964672
4421,30682,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93618202656585, 40.79713414797649], [-73.93636699752822, 40.79688241375443], [-73.93640291154992, 40.79689760879862], [-73.93645870321939, 40.79692121195196], [-73.93648634618528, 40.79693290757046], [-73.93630149062248, 40.7971844862592], [-73.93618202656585, 40.79713414797649]]]]}",30408,1016880042,322 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,285.668505514,3971.68754377
4427,30746,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93693197170232, 40.79238357061876], [-73.93728720687143, 40.79189907725594], [-73.93764646543163, 40.79205080479944], [-73.93729198652548, 40.79253561664455], [-73.93693197170232, 40.79238357061876]]]]}",30472,1017040008,EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,631.997542761,23021.2474876
4428,30753,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93555045386341, 40.79477457486298], [-73.93550764540029, 40.79475657783595], [-73.93568773252098, 40.79450891844363], [-73.93584138624148, 40.79457423450675], [-73.9357907677972, 40.79464384560021], [-73.9357498285108, 40.79470014727121], [-73.9356617005453, 40.79482134325439], [-73.93555045386341, 40.79477457486298]]]]}",30479,1017080005,407 EAST 114 STREET,Potential Lead,HISTORICAL DATA,No,303.450357437,5019.87121495
4429,30757,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93511635227541, 40.7945920700821], [-73.93529745366033, 40.79434301788913], [-73.93537762486163, 40.7943770981716], [-73.93519673368979, 40.79462586424816], [-73.93511635227541, 40.7945920700821]]]]}",30483,1017080011,419 EAST 114 STREET,Potential Lead,HISTORICAL DATA,No,258.095544351,2635.38665179
4430,30758,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9350389947451, 40.79455954816986], [-73.93522029684765, 40.79431021885585], [-73.93529745366033, 40.79434301788913], [-73.93511635227541, 40.7945920700821], [-73.9350389947451, 40.79455954816986]]]]}",30484,1017080012,421 EAST 114 STREET,Potential Lead,HISTORICAL DATA,No,256.416889008,2539.13742488
4431,30759,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93495677291664, 40.79452498022569], [-73.9351382876148, 40.794275357596014], [-73.93522029684765, 40.79431021885585], [-73.9350389947451, 40.79455954816986], [-73.93495677291664, 40.79452498022569]]]]}",30485,1017080013,423 EAST 114 STREET,Potential Lead,HISTORICAL DATA,No,259.732966797,2701.90492874
4432,30761,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93482140910996, 40.794468070490595], [-73.93480027807948, 40.79445918591101], [-73.93498219896215, 40.79420900634446], [-73.93505949056242, 40.79424186234535], [-73.93487777039846, 40.794491765692264], [-73.93482140910996, 40.794468070490595]]]]}",30487,1017080015,427 EAST 114 STREET,Potential Lead,HISTORICAL DATA,No,257.2108723,2552.26530185
4433,30762,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93472131243422, 40.79442598659934], [-73.93490343878345, 40.79417552631596], [-73.93498219896215, 40.79420900634446], [-73.93480027807948, 40.79445918591101], [-73.93476979970734, 40.79444637165803], [-73.93472131243422, 40.79442598659934]]]]}",30488,1017080016,429 EAST 114 STREET,Potential Lead,HISTORICAL DATA,No,258.375013767,2603.66995015
